avg,evals,gen,max,min,std
23.436400000000003,500,121,35.8,0.0,13.756244946932284
21.6768,500,122,35.4,0.0,14.440045074721894
21.891199999999998,500,123,36.0,0.0,14.437091208411756
21.59,500,124,35.6,0.0,14.646440523212457
20.9884,500,125,36.4,0.0,14.916737761320334
22.4192,500,126,36.4,0.0,14.734284894761604
22.298800000000004,500,127,35.8,0.0,14.569719234082722
23.232400000000002,500,128,36.8,0.0,14.399488540917
22.24,500,129,36.0,0.0,14.889158471854612
23.2796,500,130,36.4,0.0,14.26042298951893
22.715600000000002,500,131,36.4,0.0,14.573987671190066
21.851200000000006,500,132,36.0,0.0,14.887555157244591
21.451199999999996,500,133,35.4,0.0,14.868466584015986
23.296,500,134,36.4,0.0,14.071624781808248
23.456400000000002,500,135,36.6,0.0,14.049715265442215
21.735599999999998,500,136,36.4,0.0,14.902931679371008
23.9636,500,137,36.8,0.0,14.221641081112967
23.3176,500,138,36.2,0.0,14.710896989646825
22.6556,500,139,37.0,0.0,15.034659578454047
21.887199999999996,500,140,36.8,0.0,15.277620107857112
22.5848,500,141,37.8,0.0,14.956382214960943
23.531200000000005,500,142,37.2,0.0,14.538502899542305
22.712,500,143,37.8,0.0,14.836434072916578
23.808400000000002,500,144,36.8,0.0,14.58171490051839
23.1776,500,145,37.4,0.0,14.718151318694884
24.026400000000002,500,146,36.8,0.0,14.600069282027398
23.488400000000002,500,147,37.2,0.0,14.860275416021064
22.992,500,148,36.8,0.0,14.887533576788334
22.8244,500,149,36.8,0.0,15.173575868594721
23.769199999999998,500,150,37.0,0.0,14.809313669444645
22.2344,500,151,37.8,0.0,14.962521733985888
22.6644,500,152,37.2,0.0,14.8661256768534
22.4356,500,153,37.0,0.0,15.009536056787365
22.994,500,154,37.2,0.0,14.766433692669331
22.897599999999997,500,155,37.4,0.0,14.980848915865883
23.471199999999996,500,156,36.6,0.0,14.710960898595305
23.8676,500,157,37.0,0.0,14.385236537506083
23.4176,500,158,37.8,0.0,14.744262960216085
24.334799999999998,500,159,36.6,0.0,14.529985167232622
24.7008,500,160,36.6,0.0,14.364586988841692
22.5568,500,161,36.8,0.0,14.97019618308324
25.0152,500,162,37.0,0.0,14.401041940081974
25.534,500,163,37.0,0.0,13.880428091381043
24.582,500,164,37.4,0.0,14.47884788234202
24.6176,500,165,36.8,0.0,14.221977719009406
24.270799999999998,500,166,37.0,0.0,14.631577746777685
23.349199999999996,500,167,36.4,0.0,14.872537757894582
23.794,500,168,37.4,0.0,14.906472553894165
24.287200000000002,500,169,37.6,0.0,14.540984703932535
25.034,500,170,37.0,0.0,14.069941151262858
23.836799999999997,500,171,36.8,0.0,14.579226514462281
23.392,500,172,38.2,0.0,14.964788538432474
24.0676,500,173,37.2,0.0,14.871292823423254
24.1268,500,174,37.0,0.0,14.488516893043263
24.8308,500,175,36.4,0.0,14.26888402644019
23.7808,500,176,37.8,0.0,14.596945960028762
24.106,500,177,37.6,0.0,14.53920644326918
23.932399999999998,500,178,38.2,0.0,14.881757632752928
25.2008,500,179,37.4,0.0,14.145727247476533
24.752,500,180,37.6,0.0,14.739658612057472
27.026799999999998,500,181,38.8,0.0,13.746150070474277
25.6528,500,182,37.6,0.0,14.355997079966269
25.4524,500,183,37.8,0.0,14.65416985843961
25.229200000000002,500,184,37.8,0.0,14.527547190079956
26.2476,500,185,38.6,0.0,14.379248041535412
27.203199999999995,500,186,38.6,0.0,13.543045069702751
25.6676,500,187,38.2,0.0,14.433089421187692
25.378,500,188,38.0,0.0,14.602621545462307
25.031599999999997,500,189,39.0,0.0,14.69444117481165
25.672399999999996,500,190,38.6,0.0,14.416084011963859
26.0384,500,191,38.0,0.0,14.310755585922081
24.6268,500,192,38.4,0.0,14.822933642164092
24.796400000000002,500,193,38.0,0.0,14.786087617757444
25.094399999999997,500,194,38.2,0.0,14.543316287559726
25.737599999999997,500,195,37.8,0.0,14.389772278948683
26.0732,500,196,38.0,0.0,14.264338812577328
26.204,500,197,38.6,0.0,14.077374186971092
25.566,500,198,38.2,0.0,14.338107406488486
25.021600000000003,500,199,38.0,0.0,14.60869923846747
24.456,500,200,38.0,0.0,14.706599334992438
25.948,500,201,39.2,0.0,14.280515957065417
25.114,500,202,38.4,0.0,14.586724238155735
26.1884,500,203,38.4,0.0,14.284159948698418
24.7976,500,204,38.6,0.0,14.70976254872933
24.639200000000002,500,205,37.6,0.0,14.556089562791238
24.036,500,206,38.0,0.0,14.91633681571987
24.4052,500,207,37.8,0.0,14.916376669955744
25.415200000000002,500,208,38.4,0.0,14.436423690097213
25.471600000000002,500,209,38.0,0.0,14.566720751081899
23.494400000000002,500,210,38.6,0.0,14.987804663792494
24.2988,500,211,37.8,0.0,14.47845014357545
24.665200000000006,500,212,38.4,0.0,14.895991036517174
24.910799999999995,500,213,39.4,0.0,14.409567771449634
24.9864,500,214,37.8,0.0,14.608221487915632
25.826,500,215,38.0,0.0,14.3576280770885
24.873199999999997,500,216,38.2,0.0,14.838107755370965
25.6296,500,217,38.8,0.0,14.284808848563568
24.864,500,218,39.6,0.0,14.619227886588265
25.746399999999998,500,219,37.6,0.0,14.444525850300522
25.546400000000002,500,220,39.4,0.0,14.204545999080716
25.1836,500,221,39.2,0.0,14.582141510765831
24.958,500,222,37.8,0.0,14.60164634553241
25.1184,500,223,37.8,0.0,14.548602044182802
26.046800000000005,500,224,38.6,0.0,14.271834141412938
26.167199999999998,500,225,38.6,0.0,14.403656624621403
25.696,500,226,37.8,0.0,14.515329276320259
24.969199999999997,500,227,38.6,0.0,14.779848827373032
25.6144,500,228,37.6,0.0,14.438812715732551
25.794,500,229,38.4,0.0,14.350878858104824
23.9964,500,230,38.2,0.0,15.222585425610196
25.2076,500,231,38.2,0.0,14.593369118884096
24.5044,500,232,38.0,0.0,14.835742672343706
25.6592,500,233,37.8,0.0,14.380103454426187
24.7428,500,234,37.6,0.0,14.816353402912608
24.466,500,235,38.6,0.0,14.821315866008659
25.285600000000002,500,236,37.4,0.0,14.330511248381896
24.814799999999998,500,237,37.6,0.0,14.788731553449741
26.0612,500,238,37.4,0.0,14.3501029459722
25.85,500,239,38.6,0.0,14.094781303730825
26.5336,500,240,38.8,0.0,13.769290142923127
26.268,500,241,39.0,0.0,14.049006228199914
25.854800000000004,500,242,38.6,0.0,14.448682879764508
24.9028,500,243,38.4,0.0,14.741741829241212
25.653200000000002,500,244,38.4,0.0,14.218370151321846
26.3936,500,245,38.2,0.0,14.11314702821451
26.038400000000003,500,246,37.8,0.0,14.139424508798086
26.7912,500,247,38.2,0.0,13.785316919099104
25.327199999999998,500,248,37.8,0.0,14.50214812226106
25.494799999999998,500,249,37.8,0.0,14.58512300119543
